stage,group,cell_id,episode_id,seed,opponent,config_json,starting_money,final_money,profit,revenue_total,cost_seed,cost_hire,cost_land,cost_animal,cost_buy_wheat,cost_buy_fertilizer,cost_other,harvest_units_json,animal_units_json,animals_placed,animals_escaped,hands_hired_events,land_quadrants_end,productive_action_rate,movement_fraction,market_action_fraction,win,money_margin,validation_overall,inventory_overflow_flag
C,c1_land_x_labor,lxl_1q_2h,lxl_1q_2h_seed101006,101006,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 2}",3000.0,25533.0,22533.0,31433.0,7840,60,1000,0,0,0,0,"{""MELON"": 224}",{},0,0,60,2,0.9314,0.5386,0.071,1,22533.0,PASS,0
C,c1_land_x_labor,lxl_1q_2h,lxl_1q_2h_seed101007,101007,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 2}",3000.0,25040.0,22040.0,31500.0,8400,60,1000,0,0,0,0,"{""MELON"": 206}",{},0,0,60,2,0.9342,0.5419,0.072,1,22040.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101000,101000,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,22801.0,19801.0,31331.0,10320,210,1000,0,0,0,0,"{""MELON"": 261}",{},0,0,120,2,0.8366,0.5265,0.0642,1,19801.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101001,101001,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23307.0,20307.0,31357.0,9840,210,1000,0,0,0,0,"{""MELON"": 281}",{},0,0,120,2,0.8449,0.5368,0.065,1,20307.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101002,101002,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23307.0,20307.0,31357.0,9840,210,1000,0,0,0,0,"{""MELON"": 281}",{},0,0,120,2,0.8403,0.5316,0.0653,1,20307.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101003,101003,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,22837.0,19837.0,31367.0,10320,210,1000,0,0,0,0,"{""MELON"": 291}",{},0,0,120,2,0.8372,0.5216,0.0673,1,19837.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101004,101004,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23388.0,20388.0,31358.0,9760,210,1000,0,0,0,0,"{""MELON"": 285}",{},0,0,120,2,0.8475,0.5377,0.0644,1,20388.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101005,101005,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23307.0,20307.0,31357.0,9840,210,1000,0,0,0,0,"{""MELON"": 281}",{},0,0,120,2,0.8398,0.5322,0.065,1,20307.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101006,101006,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23307.0,20307.0,31357.0,9840,210,1000,0,0,0,0,"{""MELON"": 281}",{},0,0,120,2,0.8412,0.5334,0.065,1,20307.0,PASS,0
C,c1_land_x_labor,lxl_1q_4h,lxl_1q_4h_seed101007,101007,pass,"{""crops"": ""MELON"", ""land_quadrants"": 1, ""n_hands"": 4}",3000.0,23318.0,20318.0,31368.0,9840,210,1000,0,0,0,0,"{""MELON"": 289}",{},0,0,120,2,0.8423,0.5253,0.065,1,20318.0,PASS,0
C,c1_land_x_labor,lxl_2q_0h,lxl_2q_0h_seed101000,101000,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 0}",3000.0,17792.0,14792.0,20352.0,2560,0,3000,0,0,0,0,"{""MELON"": 84}",{},0,0,0,3,0.9889,0.5875,0.0583,1,14792.0,PASS,0
C,c1_land_x_labor,lxl_2q_0h,lxl_2q_0h_seed101001,101001,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 0}",3000.0,17792.0,14792.0,20352.0,2560,0,3000,0,0,0,0,"{""MELON"": 84}",{},0,0,0,3,0.9889,0.5875,0.0583,1,14792.0,PASS,0
